id,transaction_id,item,item_category,quantity,price_per_unit,total_spent,spending_category,payment_method,payment_type,location,transaction_date,transaction_month,transaction_day,day_type
228,TXN_7852990,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,Takeaway,2023-07-10,July,Monday,Weekday
229,TXN_2534066,Salad,Food,2,5,10.00,Medium,Cash,Cash,Unknown,2023-10-13,October,Friday,Weekday
230,TXN_2059647,Tea,Drink,1,1.5,1.50,Low,"Digital Wallet",Electronic,In-store,2023-05-29,May,Monday,Weekday
231,TXN_2485183,Smoothie,Drink,5,4,20.00,High,Cash,Cash,In-store,2023-07-07,July,Friday,Weekday
232,TXN_7374846,Sandwich,Food,1,4,4.00,Low,"Credit Card",Electronic,Unknown,2023-05-29,May,Monday,Weekday
233,TXN_9401522,Sandwich,Food,4,4,16.00,High,"Digital Wallet",Electronic,In-store,2023-11-16,November,Thursday,Weekday
234,TXN_8250651,Sandwich,Food,4,4,16.00,High,"Digital Wallet",Electronic,In-store,2023-03-13,March,Monday,Weekday
235,TXN_7191245,Cake,Dessert,4,3,12.00,Medium,Unknown,Unknown,Takeaway,2023-05-22,May,Monday,Weekday
236,TXN_8982764,Cake,Dessert,5,3,15.00,High,"Digital Wallet",Electronic,Takeaway,2023-11-23,November,Thursday,Weekday
237,TXN_8669422,Unknown,Unknown,4,3,12.00,Medium,Cash,Cash,Takeaway,2023-10-15,October,Sunday,Weekend
238,TXN_1153869,Smoothie,Drink,5,4,20.00,High,"Credit Card",Electronic,Takeaway,2023-11-03,November,Friday,Weekday
239,TXN_5043774,Sandwich,Food,3,4,12.00,Medium,Cash,Cash,Unknown,2023-06-08,June,Thursday,Weekday
240,TXN_1746320,Salad,Food,1,5,5.00,Medium,Cash,Cash,Unknown,2023-11-14,November,Tuesday,Weekday
241,TXN_1077129,Cookie,Dessert,1,1,1.00,Low,Unknown,Unknown,In-store,2023-09-12,September,Tuesday,Weekday
242,TXN_5616583,Smoothie,Drink,1,4,4.00,Low,Unknown,Unknown,Unknown,2023-10-13,October,Friday,Weekday
243,TXN_2078474,Cookie,Dessert,2,1,2.00,Low,Unknown,Unknown,Takeaway,2023-11-03,November,Friday,Weekday
244,TXN_2130245,Smoothie,Drink,5,4,20.00,High,"Credit Card",Electronic,Unknown,2023-11-13,November,Monday,Weekday
245,TXN_9076216,Cake,Dessert,1,3,3.00,Low,Cash,Cash,Unknown,2023-12-17,December,Sunday,Weekend
246,TXN_6289610,Juice,Drink,3,3,9.00,Medium,Cash,Cash,Takeaway,2023-08-07,August,Monday,Weekday
247,TXN_6371987,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,Takeaway,2023-03-13,March,Monday,Weekday
248,TXN_8268061,Salad,Food,3,5,15.00,High,Unknown,Unknown,Takeaway,2023-08-20,August,Sunday,Weekend
249,TXN_9913877,Unknown,Unknown,2,2,4.00,Low,"Credit Card",Electronic,Unknown,2023-05-09,May,Tuesday,Weekday
250,TXN_5220895,Salad,Food,5,5,25.00,High,Cash,Cash,In-store,2023-06-10,June,Saturday,Weekend
251,TXN_2084377,Smoothie,Drink,1,4,4.00,Low,"Credit Card",Electronic,Unknown,2023-10-22,October,Sunday,Weekend
252,TXN_1842675,Unknown,Unknown,4,1,4.00,Low,"Credit Card",Electronic,Takeaway,2023-06-23,June,Friday,Weekday
253,TXN_8605813,Cookie,Dessert,1,1,1.00,Low,Unknown,Unknown,Unknown,2023-06-30,June,Friday,Weekday
254,TXN_9755352,Sandwich,Food,5,4,20.00,High,Unknown,Unknown,In-store,2023-05-13,May,Saturday,Weekend
256,TXN_6953697,Unknown,Unknown,3,4,12.00,Medium,Unknown,Unknown,Takeaway,2023-05-27,May,Saturday,Weekend
257,TXN_7557340,Tea,Drink,5,1.5,7.50,Medium,"Credit Card",Electronic,In-store,2023-12-11,December,Monday,Weekday
258,TXN_1157817,Smoothie,Drink,1,4,4.00,Low,"Digital Wallet",Electronic,In-store,2023-04-25,April,Tuesday,Weekday
259,TXN_2020318,Tea,Drink,3,1.5,4.50,Low,"Digital Wallet",Electronic,In-store,2023-10-12,October,Thursday,Weekday
260,TXN_4942692,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,Takeaway,2023-01-15,January,Sunday,Weekend
261,TXN_8692094,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,Takeaway,2023-08-30,August,Wednesday,Weekday
262,TXN_3723007,Tea,Drink,3,1.5,4.50,Low,"Digital Wallet",Electronic,In-store,2023-05-18,May,Thursday,Weekday
263,TXN_5307411,Cake,Dessert,3,3,9.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-10-21,October,Saturday,Weekend
264,TXN_7922392,Sandwich,Food,3,4,12.00,Medium,Unknown,Unknown,Unknown,2023-05-03,May,Wednesday,Weekday
265,TXN_9703120,Coffee,Drink,3,2,6.00,Medium,"Credit Card",Electronic,Unknown,2023-11-02,November,Thursday,Weekday
266,TXN_7498727,Salad,Food,3,5,15.00,High,Cash,Cash,Unknown,2023-11-06,November,Monday,Weekday
267,TXN_1289133,Juice,Drink,1,3,3.00,Low,Cash,Cash,Unknown,2023-09-19,September,Tuesday,Weekday
268,TXN_1222338,Cookie,Dessert,1,1,1.00,Low,Unknown,Unknown,In-store,2023-10-11,October,Wednesday,Weekday
269,TXN_2031459,Cake,Dessert,3,3,9.00,Medium,Cash,Cash,Takeaway,2023-07-04,July,Tuesday,Weekday
270,TXN_1333682,Smoothie,Drink,1,4,4.00,Low,"Digital Wallet",Electronic,Unknown,2023-01-28,January,Saturday,Weekend
272,TXN_6878866,Smoothie,Drink,3,4,12.00,Medium,"Credit Card",Electronic,Unknown,2023-02-25,February,Saturday,Weekend
273,TXN_4912930,Smoothie,Drink,3,4,12.00,Medium,"Credit Card",Electronic,In-store,2023-02-26,February,Sunday,Weekend
275,TXN_9223242,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,Unknown,2023-09-10,September,Sunday,Weekend
276,TXN_6244211,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,Unknown,2023-08-11,August,Friday,Weekday
277,TXN_7296560,Juice,Drink,2,3,6.00,Medium,Unknown,Unknown,Unknown,2023-10-20,October,Friday,Weekday
278,TXN_5446858,Unknown,Unknown,1,1,1.00,Low,Cash,Cash,In-store,2023-11-07,November,Tuesday,Weekday
279,TXN_4612864,Tea,Drink,3,1.5,4.50,Low,Unknown,Unknown,Unknown,2023-02-14,February,Tuesday,Weekday
280,TXN_8136881,Salad,Food,3,5,15.00,High,Cash,Cash,In-store,2023-08-28,August,Monday,Weekday
281,TXN_3047598,Cookie,Dessert,1,1,1.00,Low,Unknown,Unknown,Unknown,2023-09-06,September,Wednesday,Weekday
282,TXN_3981449,Smoothie,Drink,2,4,8.00,Medium,Cash,Cash,In-store,2023-06-21,June,Wednesday,Weekday
283,TXN_7496926,Sandwich,Food,3,4,12.00,Medium,Unknown,Unknown,In-store,2023-04-23,April,Sunday,Weekend
284,TXN_2641386,Sandwich,Food,3,4,12.00,Medium,Unknown,Unknown,Takeaway,2023-03-25,March,Saturday,Weekend
287,TXN_4033802,Tea,Drink,3,1.5,4.50,Low,Cash,Cash,Takeaway,2023-03-02,March,Thursday,Weekday
288,TXN_7559388,Salad,Food,4,5,20.00,High,"Digital Wallet",Electronic,Takeaway,2023-02-26,February,Sunday,Weekend
289,TXN_7752124,Unknown,Unknown,3,4,12.00,Medium,"Credit Card",Electronic,Unknown,2023-12-09,December,Saturday,Weekend
290,TXN_8540499,Cookie,Dessert,3,1,3.00,Low,Cash,Cash,In-store,2023-01-22,January,Sunday,Weekend
292,TXN_4225756,Cookie,Dessert,3,1,3.00,Low,Unknown,Unknown,In-store,2023-03-10,March,Friday,Weekday
294,TXN_6795640,Cookie,Dessert,4,1,4.00,Low,"Digital Wallet",Electronic,Takeaway,2023-01-28,January,Saturday,Weekend
295,TXN_4183823,Sandwich,Food,4,4,16.00,High,"Credit Card",Electronic,Unknown,2023-03-28,March,Tuesday,Weekday
296,TXN_6702428,Coffee,Drink,5,2,10.00,Medium,Cash,Cash,Takeaway,2023-08-11,August,Friday,Weekday
297,TXN_2239041,Unknown,Unknown,4,1.5,6.00,Medium,Unknown,Unknown,In-store,2023-10-24,October,Tuesday,Weekday
298,TXN_8955259,Unknown,Unknown,2,4,8.00,Medium,"Credit Card",Electronic,Unknown,2023-11-18,November,Saturday,Weekend
299,TXN_4696439,Cookie,Dessert,1,1,1.00,Low,Cash,Cash,In-store,2023-05-27,May,Saturday,Weekend
300,TXN_4639319,Coffee,Drink,5,2,10.00,Medium,Cash,Cash,Unknown,2023-01-09,January,Monday,Weekday
301,TXN_8826983,Smoothie,Drink,5,4,20.00,High,Cash,Cash,In-store,2023-01-14,January,Saturday,Weekend
302,TXN_5997803,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,In-store,2023-12-03,December,Sunday,Weekend
303,TXN_8267034,Juice,Drink,2,3,6.00,Medium,Unknown,Unknown,Takeaway,2023-06-20,June,Tuesday,Weekday
304,TXN_1340956,Unknown,Unknown,4,2,8.00,Medium,Unknown,Unknown,Unknown,2023-10-26,October,Thursday,Weekday
305,TXN_1959334,Coffee,Drink,3,2,6.00,Medium,Unknown,Unknown,Unknown,2023-06-29,June,Thursday,Weekday
306,TXN_8319993,Juice,Drink,1,3,3.00,Low,"Digital Wallet",Electronic,Unknown,2023-08-06,August,Sunday,Weekend
307,TXN_6842808,Tea,Drink,2,1.5,3.00,Low,Unknown,Unknown,Unknown,2023-10-22,October,Sunday,Weekend
309,TXN_2947822,Cake,Dessert,4,3,12.00,Medium,"Digital Wallet",Electronic,In-store,2023-10-27,October,Friday,Weekday
310,TXN_5523450,Salad,Food,5,5,25.00,High,"Credit Card",Electronic,Takeaway,2023-07-02,July,Sunday,Weekend
311,TXN_5531712,Unknown,Unknown,2,1.5,3.00,Low,Cash,Cash,Unknown,2023-01-09,January,Monday,Weekday
312,TXN_7838964,Sandwich,Food,3,4,12.00,Medium,"Credit Card",Electronic,In-store,2023-06-15,June,Thursday,Weekday
313,TXN_2148838,Sandwich,Food,2,4,8.00,Medium,"Credit Card",Electronic,Unknown,2023-08-05,August,Saturday,Weekend
314,TXN_2773987,Smoothie,Drink,5,4,20.00,High,Unknown,Unknown,Unknown,2023-01-11,January,Wednesday,Weekday
315,TXN_1330506,Cookie,Dessert,3,1,3.00,Low,"Digital Wallet",Electronic,Unknown,2023-11-10,November,Friday,Weekday
316,TXN_8685737,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,In-store,2023-11-02,November,Thursday,Weekday
318,TXN_1524626,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,Unknown,2023-12-29,December,Friday,Weekday
319,TXN_8957369,Salad,Food,4,5,20.00,High,"Digital Wallet",Electronic,Unknown,2023-10-18,October,Wednesday,Weekday
320,TXN_7275407,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,In-store,2023-10-20,October,Friday,Weekday
321,TXN_9340653,Smoothie,Drink,1,4,4.00,Low,"Digital Wallet",Electronic,Unknown,2023-10-19,October,Thursday,Weekday
322,TXN_2889622,Juice,Drink,4,3,12.00,Medium,"Credit Card",Electronic,Unknown,2023-11-01,November,Wednesday,Weekday
323,TXN_2493446,Sandwich,Food,1,4,4.00,Low,Cash,Cash,Takeaway,2023-05-19,May,Friday,Weekday
324,TXN_9472241,Salad,Food,3,5,15.00,High,Cash,Cash,Takeaway,2023-06-30,June,Friday,Weekday
325,TXN_4538354,Juice,Drink,3,3,9.00,Medium,Cash,Cash,Takeaway,2023-04-21,April,Friday,Weekday
326,TXN_4473352,Cake,Dessert,1,3,3.00,Low,Unknown,Unknown,In-store,2023-11-16,November,Thursday,Weekday
327,TXN_7098730,Cake,Dessert,2,3,6.00,Medium,"Digital Wallet",Electronic,Unknown,2023-11-10,November,Friday,Weekday
328,TXN_2814363,Tea,Drink,2,1.5,3.00,Low,Unknown,Unknown,Unknown,2023-07-02,July,Sunday,Weekend
329,TXN_2690314,Tea,Drink,5,1.5,7.50,Medium,Cash,Cash,In-store,2023-08-10,August,Thursday,Weekday
330,TXN_1846004,Juice,Drink,3,3,9.00,Medium,Cash,Cash,In-store,2023-05-21,May,Sunday,Weekend
331,TXN_8171171,Coffee,Drink,1,2,2.00,Low,Unknown,Unknown,Takeaway,2023-05-13,May,Saturday,Weekend
332,TXN_7140471,Cake,Dessert,1,3,3.00,Low,"Credit Card",Electronic,Unknown,2023-05-25,May,Thursday,Weekday
334,TXN_3119542,Smoothie,Drink,1,4,4.00,Low,"Credit Card",Electronic,Unknown,2023-10-31,October,Tuesday,Weekday
335,TXN_2968827,Salad,Food,5,5,25.00,High,"Digital Wallet",Electronic,Takeaway,2023-09-14,September,Thursday,Weekday
336,TXN_7773968,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,Takeaway,2023-02-24,February,Friday,Weekday
337,TXN_4546375,Unknown,Unknown,1,5,5.00,Medium,"Credit Card",Electronic,Unknown,2023-02-20,February,Monday,Weekday
338,TXN_9081088,Tea,Drink,2,1.5,3.00,Low,Cash,Cash,Takeaway,2023-02-27,February,Monday,Weekday
339,TXN_1387401,Cookie,Dessert,4,1,4.00,Low,Cash,Cash,In-store,2023-10-19,October,Thursday,Weekday
340,TXN_8559167,Sandwich,Food,5,4,20.00,High,Unknown,Unknown,Takeaway,2023-12-09,December,Saturday,Weekend
341,TXN_6727029,Tea,Drink,2,1.5,3.00,Low,Unknown,Unknown,Takeaway,2023-07-07,July,Friday,Weekday
342,TXN_1130191,Smoothie,Drink,2,4,8.00,Medium,Cash,Cash,In-store,2023-04-06,April,Thursday,Weekday
343,TXN_3917193,Juice,Drink,5,3,15.00,High,"Credit Card",Electronic,Takeaway,2023-11-17,November,Friday,Weekday
344,TXN_5215451,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,Unknown,2023-11-02,November,Thursday,Weekday
345,TXN_1040764,Coffee,Drink,3,2,6.00,Medium,Cash,Cash,Takeaway,2023-07-27,July,Thursday,Weekday
346,TXN_8518516,Sandwich,Food,4,4,16.00,High,Unknown,Unknown,Unknown,2023-08-16,August,Wednesday,Weekday
347,TXN_5457133,Juice,Drink,5,3,15.00,High,Unknown,Unknown,In-store,2023-03-03,March,Friday,Weekday
348,TXN_2062854,Sandwich,Food,4,4,16.00,High,"Digital Wallet",Electronic,Takeaway,2023-12-01,December,Friday,Weekday
349,TXN_8365478,Unknown,Unknown,3,4,12.00,Medium,Cash,Cash,Takeaway,2023-02-06,February,Monday,Weekday
350,TXN_4075863,Smoothie,Drink,3,4,12.00,Medium,Cash,Cash,Takeaway,2023-05-21,May,Sunday,Weekend
351,TXN_2100697,Coffee,Drink,3,2,6.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-09-19,September,Tuesday,Weekday
352,TXN_5624860,Tea,Drink,3,1.5,4.50,Low,"Credit Card",Electronic,Takeaway,2023-08-22,August,Tuesday,Weekday
353,TXN_7676968,Smoothie,Drink,4,4,16.00,High,Unknown,Unknown,In-store,2023-02-21,February,Tuesday,Weekday
354,TXN_6669417,Salad,Food,5,5,25.00,High,Unknown,Unknown,Takeaway,2023-01-03,January,Tuesday,Weekday
355,TXN_5726998,Cake,Dessert,3,3,9.00,Medium,"Credit Card",Electronic,Unknown,2023-08-12,August,Saturday,Weekend
356,TXN_7837381,Sandwich,Food,5,4,20.00,High,Unknown,Unknown,Takeaway,2023-07-17,July,Monday,Weekday
357,TXN_4134594,Sandwich,Food,3,4,12.00,Medium,"Digital Wallet",Electronic,In-store,2023-09-27,September,Wednesday,Weekday
358,TXN_1725926,Juice,Drink,5,3,15.00,High,"Credit Card",Electronic,Unknown,2023-12-23,December,Saturday,Weekend
359,TXN_5079340,Cookie,Dessert,4,1,4.00,Low,Cash,Cash,In-store,2023-08-18,August,Friday,Weekday
360,TXN_3403173,Salad,Food,1,5,5.00,Medium,Unknown,Unknown,Unknown,2023-06-24,June,Saturday,Weekend
361,TXN_8276635,Unknown,Unknown,4,4,16.00,High,"Digital Wallet",Electronic,Takeaway,2023-12-16,December,Saturday,Weekend
362,TXN_4059912,Unknown,Unknown,3,4,12.00,Medium,Unknown,Unknown,Unknown,2023-04-21,April,Friday,Weekday
363,TXN_1380601,Tea,Drink,4,1.5,6.00,Medium,"Digital Wallet",Electronic,In-store,2023-03-11,March,Saturday,Weekend
364,TXN_3381656,Cake,Dessert,5,3,15.00,High,Cash,Cash,Takeaway,2023-10-26,October,Thursday,Weekday
365,TXN_9956154,Cake,Dessert,4,3,12.00,Medium,Unknown,Unknown,In-store,2023-05-11,May,Thursday,Weekday
366,TXN_7110444,Unknown,Unknown,4,5,20.00,High,Cash,Cash,Unknown,2023-12-07,December,Thursday,Weekday
367,TXN_6250692,Sandwich,Food,1,4,4.00,Low,Unknown,Unknown,Unknown,2023-09-01,September,Friday,Weekday
368,TXN_1183995,Salad,Food,5,5,25.00,High,"Digital Wallet",Electronic,Takeaway,2023-03-28,March,Tuesday,Weekday
369,TXN_9452225,Tea,Drink,1,1.5,1.50,Low,Unknown,Unknown,In-store,2023-02-26,February,Sunday,Weekend
370,TXN_9113574,Coffee,Drink,4,2,8.00,Medium,Unknown,Unknown,In-store,2023-01-04,January,Wednesday,Weekday
371,TXN_5813015,Cookie,Dessert,5,1,5.00,Medium,"Digital Wallet",Electronic,Unknown,2023-10-07,October,Saturday,Weekend
372,TXN_3213035,Smoothie,Drink,4,4,16.00,High,Unknown,Unknown,In-store,2023-05-21,May,Sunday,Weekend
373,TXN_7578769,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,Takeaway,2023-01-30,January,Monday,Weekday
374,TXN_3515664,Coffee,Drink,2,2,4.00,Low,Cash,Cash,Takeaway,2023-09-25,September,Monday,Weekday
375,TXN_6209258,Juice,Drink,1,3,3.00,Low,"Credit Card",Electronic,Unknown,2023-03-06,March,Monday,Weekday
376,TXN_3959152,Juice,Drink,1,3,3.00,Low,Unknown,Unknown,In-store,2023-05-21,May,Sunday,Weekend
377,TXN_8594004,Cookie,Dessert,4,1,4.00,Low,"Credit Card",Electronic,Unknown,2023-02-25,February,Saturday,Weekend
378,TXN_7776739,Tea,Drink,2,1.5,3.00,Low,Unknown,Unknown,Takeaway,2023-02-23,February,Thursday,Weekday
379,TXN_6422433,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,Takeaway,2023-05-09,May,Tuesday,Weekday
380,TXN_2865033,Coffee,Drink,2,2,4.00,Low,Cash,Cash,Unknown,2023-08-03,August,Thursday,Weekday
381,TXN_5547519,Salad,Food,4,5,20.00,High,Unknown,Unknown,In-store,2023-05-13,May,Saturday,Weekend
382,TXN_2392263,Salad,Food,5,5,25.00,High,Unknown,Unknown,Takeaway,2023-02-08,February,Wednesday,Weekday
383,TXN_7569615,Unknown,Unknown,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-06-07,June,Wednesday,Weekday
385,TXN_8703771,Cake,Dessert,5,3,15.00,High,Unknown,Unknown,In-store,2023-05-12,May,Friday,Weekday
386,TXN_4669664,Cookie,Dessert,1,1,1.00,Low,"Digital Wallet",Electronic,In-store,2023-12-21,December,Thursday,Weekday
387,TXN_9470612,Cake,Dessert,3,3,9.00,Medium,Unknown,Unknown,Takeaway,2023-04-30,April,Sunday,Weekend
388,TXN_2052395,Smoothie,Drink,3,4,12.00,Medium,"Credit Card",Electronic,In-store,2023-07-06,July,Thursday,Weekday
389,TXN_8320245,Tea,Drink,3,1.5,4.50,Low,Unknown,Unknown,Takeaway,2023-04-09,April,Sunday,Weekend
390,TXN_9421441,Unknown,Unknown,2,4,8.00,Medium,Cash,Cash,Unknown,2023-06-20,June,Tuesday,Weekday
391,TXN_5904646,Smoothie,Drink,1,4,4.00,Low,Unknown,Unknown,Unknown,2023-03-26,March,Sunday,Weekend
392,TXN_9065402,Unknown,Unknown,1,5,5.00,Medium,Cash,Cash,Takeaway,2023-12-22,December,Friday,Weekday
393,TXN_4498526,Smoothie,Drink,3,4,12.00,Medium,"Credit Card",Electronic,Unknown,2023-06-20,June,Tuesday,Weekday
394,TXN_2635532,Unknown,Unknown,4,4,16.00,High,Cash,Cash,Takeaway,2023-01-14,January,Saturday,Weekend
396,TXN_8256593,Salad,Food,2,5,10.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-08-09,August,Wednesday,Weekday
397,TXN_5209585,Tea,Drink,2,1.5,3.00,Low,Unknown,Unknown,Takeaway,2023-08-12,August,Saturday,Weekend
398,TXN_2213556,Coffee,Drink,1,2,2.00,Low,Cash,Cash,In-store,2023-05-30,May,Tuesday,Weekday
399,TXN_3826038,Salad,Food,1,5,5.00,Medium,Cash,Cash,Takeaway,2023-10-20,October,Friday,Weekday
400,TXN_9271457,Cake,Dessert,3,3,9.00,Medium,"Digital Wallet",Electronic,In-store,2023-02-27,February,Monday,Weekday
401,TXN_7596587,Tea,Drink,3,1.5,4.50,Low,"Credit Card",Electronic,Unknown,2023-02-08,February,Wednesday,Weekday
402,TXN_5392603,Coffee,Drink,1,2,2.00,Low,Cash,Cash,In-store,2023-05-14,May,Sunday,Weekend
403,TXN_7380277,Sandwich,Food,4,4,16.00,High,"Digital Wallet",Electronic,Takeaway,2023-04-24,April,Monday,Weekday
404,TXN_9263299,Cookie,Dessert,2,1,2.00,Low,"Credit Card",Electronic,Takeaway,2023-10-08,October,Sunday,Weekend
405,TXN_1353479,Smoothie,Drink,4,4,16.00,High,Cash,Cash,Unknown,2023-09-20,September,Wednesday,Weekday
406,TXN_2301505,Cake,Dessert,5,3,15.00,High,"Digital Wallet",Electronic,Unknown,2023-03-21,March,Tuesday,Weekday
407,TXN_6054137,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,In-store,2023-05-09,May,Tuesday,Weekday
408,TXN_9266394,Cookie,Dessert,2,1,2.00,Low,"Credit Card",Electronic,In-store,2023-07-12,July,Wednesday,Weekday
409,TXN_5448157,Unknown,Unknown,3,1,3.00,Low,"Credit Card",Electronic,Unknown,2023-01-11,January,Wednesday,Weekday
410,TXN_5895177,Cake,Dessert,5,3,15.00,High,Unknown,Unknown,Unknown,2023-08-16,August,Wednesday,Weekday
414,TXN_8147357,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,Takeaway,2023-04-20,April,Thursday,Weekday
415,TXN_6152588,Coffee,Drink,3,2,6.00,Medium,Cash,Cash,Takeaway,2023-11-21,November,Tuesday,Weekday
416,TXN_6569656,Unknown,Unknown,5,1,5.00,Medium,Cash,Cash,Unknown,2023-02-28,February,Tuesday,Weekday
417,TXN_2156206,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,Unknown,2023-02-04,February,Saturday,Weekend
418,TXN_1436343,Cookie,Dessert,1,1,1.00,Low,"Credit Card",Electronic,In-store,2023-11-26,November,Sunday,Weekend
419,TXN_3142258,Salad,Food,4,5,20.00,High,Unknown,Unknown,Takeaway,2023-11-03,November,Friday,Weekday
420,TXN_2214698,Salad,Food,4,5,20.00,High,"Credit Card",Electronic,Unknown,2023-10-10,October,Tuesday,Weekday
421,TXN_5739806,Smoothie,Drink,3,4,12.00,Medium,"Credit Card",Electronic,In-store,2023-09-18,September,Monday,Weekday
422,TXN_7480234,Salad,Food,1,5,5.00,Medium,Cash,Cash,Takeaway,2023-05-10,May,Wednesday,Weekday
423,TXN_9228978,Coffee,Drink,5,2,10.00,Medium,"Digital Wallet",Electronic,In-store,2023-02-09,February,Thursday,Weekday
424,TXN_3283097,Unknown,Unknown,5,2,10.00,Medium,Cash,Cash,Takeaway,2023-02-28,February,Tuesday,Weekday
425,TXN_5897205,Cookie,Dessert,1,1,1.00,Low,Unknown,Unknown,In-store,2023-06-10,June,Saturday,Weekend
426,TXN_2633602,Unknown,Unknown,2,3,6.00,Medium,"Digital Wallet",Electronic,In-store,2023-02-02,February,Thursday,Weekday
427,TXN_1556652,Cake,Dessert,5,3,15.00,High,"Digital Wallet",Electronic,Unknown,2023-04-06,April,Thursday,Weekday
428,TXN_8608765,Salad,Food,4,5,20.00,High,"Credit Card",Electronic,Unknown,2023-09-02,September,Saturday,Weekend
429,TXN_3093219,Juice,Drink,5,3,15.00,High,Cash,Cash,Unknown,2023-01-28,January,Saturday,Weekend
431,TXN_3515730,Unknown,Unknown,1,1,1.00,Low,"Credit Card",Electronic,Unknown,2023-08-14,August,Monday,Weekday
432,TXN_7353972,Unknown,Unknown,4,3,12.00,Medium,Cash,Cash,In-store,2023-02-02,February,Thursday,Weekday
433,TXN_1124753,Salad,Food,4,5,20.00,High,"Digital Wallet",Electronic,In-store,2023-10-19,October,Thursday,Weekday
434,TXN_9410981,Cookie,Dessert,2,1,2.00,Low,Unknown,Unknown,Takeaway,2023-02-07,February,Tuesday,Weekday
437,TXN_4010658,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,Unknown,2023-09-26,September,Tuesday,Weekday
438,TXN_7611120,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-03-30,March,Thursday,Weekday
439,TXN_1454467,Juice,Drink,3,3,9.00,Medium,Cash,Cash,In-store,2023-03-15,March,Wednesday,Weekday
440,TXN_2106959,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,Unknown,2023-09-05,September,Tuesday,Weekday
441,TXN_2598728,Cake,Dessert,2,3,6.00,Medium,"Credit Card",Electronic,Unknown,2023-01-13,January,Friday,Weekday
442,TXN_2237115,Coffee,Drink,1,2,2.00,Low,Unknown,Unknown,Takeaway,2023-01-13,January,Friday,Weekday
443,TXN_3390285,Tea,Drink,2,1.5,3.00,Low,Unknown,Unknown,Takeaway,2023-02-06,February,Monday,Weekday
444,TXN_6836137,Cake,Dessert,4,3,12.00,Medium,Unknown,Unknown,In-store,2023-08-30,August,Wednesday,Weekday
445,TXN_8224079,Cookie,Dessert,5,1,5.00,Medium,Cash,Cash,In-store,2023-10-16,October,Monday,Weekday
446,TXN_6316959,Tea,Drink,2,1.5,3.00,Low,Cash,Cash,In-store,2023-11-10,November,Friday,Weekday
447,TXN_1916339,Cake,Dessert,1,3,3.00,Low,Cash,Cash,In-store,2023-07-15,July,Saturday,Weekend
448,TXN_2265984,Cookie,Dessert,5,1,5.00,Medium,"Credit Card",Electronic,Takeaway,2023-10-18,October,Wednesday,Weekday
449,TXN_6352917,Salad,Food,5,5,25.00,High,Cash,Cash,Unknown,2023-05-05,May,Friday,Weekday
450,TXN_9564123,Cake,Dessert,4,3,12.00,Medium,"Credit Card",Electronic,Unknown,2023-03-23,March,Thursday,Weekday
452,TXN_1123138,Salad,Food,1,5,5.00,Medium,Cash,Cash,In-store,2023-02-10,February,Friday,Weekday
453,TXN_8611035,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,In-store,2023-05-28,May,Sunday,Weekend
454,TXN_9212503,Salad,Food,2,5,10.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-10-08,October,Sunday,Weekend
455,TXN_3595735,Tea,Drink,4,1.5,6.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-03-26,March,Sunday,Weekend
457,TXN_4884822,Cookie,Dessert,1,1,1.00,Low,"Credit Card",Electronic,Unknown,2023-04-23,April,Sunday,Weekend
